time;Bx;By;Bz;BT
9,673578;-52,87;-54,27;40,15;85,75
9,694576;-53,11;-55,08;43,08;87,81
9,714427;-54,33;-55,06;44,20;89,09
9,734096;-54,56;-54,46;41,88;87,73
9,753926;-54,03;-54,16;39,29;86,00
9,774346;-53,21;-54,74;39,93;86,15
9,794483;-53,73;-55,32;43,19;88,39
9,815438;-54,45;-55,15;43,79;89,02
9,836225;-54,63;-53,99;41,00;87,07
9,855171;-53,66;-53,86;39,03;85,46
9,874933;-52,93;-54,46;40,71;86,17
9,895217;-53,68;-54,59;44,09;88,35
9,915348;-54,31;-54,39;44,28;88,70
9,936407;-54,31;-53,43;41,43;86,72
9,955632;-53,19;-53,41;39,87;85,27
9,976232;-53,06;-54,10;41,95;86,62
9,996019;-53,77;-54,63;44,86;88,81
10,016184;-54,67;-54,31;43,99;88,74
10,036361;-54,20;-53,71;41,03;86,64
10,056276;-53,36;-54,24;39,93;85,92
10,076452;-53,15;-55,00;42,55;87,53
10,097419;-54,00;-55,30;44,75;89,31
10,116767;-54,75;-54,99;43,15;88,78
10,136682;-54,01;-54,35;40,26;86,56
10,156616;-53,06;-54,59;39,93;85,96
10,176662;-53,02;-55,25;43,00;87,82
10,197086;-54,13;-55,17;44,80;89,34
10,217940;-54,54;-54,46;42,66;88,09
10,238264;-53,77;-53,95;39,83;85,96
10,258443;-52,95;-54,29;40,38;85,91
10,278450;-53,17;-54,84;43,77;88,03
10,297789;-54,07;-54,55;44,67;88,85
10,319439;-54,41;-53,84;41,93;87,28
10,339080;-53,70;-53,71;39,61;85,65
10,358964;-52,74;-54,39;40,60;85,95
10,379022;-53,49;-55,00;43,75;88,32
10,399032;-54,39;-54,72;43,98;88,81
10,418625;-54,33;-53,99;41,11;86,93
10,439364;-53,34;-53,92;39,01;85,29
10,459240;-52,95;-54,63;41,13;86,48
10,479900;-53,66;-54,89;44,14;88,55
10,501267;-54,41;-54,31;43,49;88,32
10,519873;-54,37;-53,43;40,41;86,28
10,539976;-53,11;-53,37;39,12;84,85
10,559909;-52,83;-54,27;41,84;86,53
10,585050;-53,77;-54,29;44,31;88,33
10,600401;-54,69;-53,90;43,17;88,09
10,620077;-54,09;-53,30;40,15;85,90
10,640251;-53,25;-53,73;39,63;85,39
10,660471;-53,13;-54,63;42,55;87,28
10,686090;-54,07;-54,59;44,65;88,87
10,701841;-54,69;-54,10;42,76;88,01
10,720987;-53,96;-53,52;39,65;85,72
10,741198;-53,11;-53,97;39,78;85,54
10,761390;-53,15;-54,63;42,91;87,47
