time;Bx;By;Bz;BT
12,763568;7,41;18,66;-27,16;33,78
12,784173;6,44;16,83;-26,47;32,02
12,803777;6,92;14,45;-26,47;30,94
12,823408;8,29;14,91;-27,39;32,27
12,844141;8,33;17,33;-27,69;33,71
12,864414;6,81;18,20;-27,22;33,44
12,884333;5,78;16,08;-26,45;31,49
12,904928;6,79;14,00;-26,56;30,78
12,924919;7,99;14,91;-27,31;32,13
12,944777;7,35;17,35;-27,59;33,41
12,964944;6,08;17,61;-27,14;32,92
12,984848;5,89;15,23;-26,47;31,10
13,005531;6,98;13,55;-26,84;30,87
13,025341;8,22;15,25;-27,52;32,52
13,048482;8,10;17,82;-27,71;33,92
13,067981;6,90;17,56;-26,77;32,75
13,085698;6,74;15,12;-26,30;31,08
13,105739;8,20;14,33;-26,92;31,58
13,125805;8,89;16,45;-27,54;33,29
13,146066;7,86;18,33;-27,54;34,00
13,166185;6,72;17,41;-26,45;32,37
13,186028;6,90;14,97;-26,15;30,91
13,206795;8,25;14,63;-26,71;31,56
13,226651;8,48;16,70;-27,39;33,18
13,247268;7,32;18,48;-27,01;33,53
13,266945;6,32;17,03;-26,06;31,76
13,286607;6,87;14,48;-26,11;30,64
13,306694;7,88;14,86;-26,92;31,74
13,327046;7,88;17,54;-27,61;33,65
13,347572;6,64;18,42;-27,27;33,58
13,372068;5,09;16,26;-26,52;31,53
13,387631;5,78;14,56;-26,69;30,95
13,408412;7,19;15,44;-27,57;32,41
13,427978;7,11;17,71;-28,00;33,89
13,449124;5,55;18,27;-27,25;33,28
13,469823;5,33;16,08;-26,43;31,39
13,491016;6,68;14,07;-26,71;30,92
13,508880;7,71;15,21;-27,18;32,09
13,528799;7,60;18,06;-27,29;33,60
13,549230;6,55;17,75;-26,54;32,59
13,570451;6,36;14,91;-26,17;30,78
13,590345;7,43;13,83;-26,51;30,80
13,610805;8,42;16,10;-27,31;32,80
13,633805;7,75;17,99;-27,35;33,64
13,649825;6,30;17,31;-26,64;32,39
13,669772;6,44;15,03;-26,30;30,97
13,690031;8,27;14,26;-27,07;31,69
13,710267;8,87;16,43;-27,80;33,49
13,730549;7,58;18,50;-27,27;33,81
13,750406;6,36;17,28;-26,73;32,46
13,771306;6,75;14,46;-26,50;30,94
13,791814;7,99;14,37;-27,09;31,69
13,811333;7,99;17,13;-27,55;33,41
13,831138;6,70;18,66;-27,29;33,74
13,850899;5,35;16,56;-26,52;31,73
13,870663;6,10;14,33;-26,47;30,71
13,891035;7,60;14,99;-27,39;32,13
13,911162;7,77;17,54;-27,61;33,62
13,931166;6,47;17,99;-27,20;33,25
13,951036;5,70;15,87;-26,60;31,49
13,971463;6,83;13,83;-26,94;31,04
13,991784;8,05;14,90;-27,65;32,42
14,011903;7,67;17,46;-27,57;33,53
14,032053;6,25;17,67;-26,75;32,66
14,052362;6,12;15,03;-26,26;30,87
14,072408;7,20;13,83;-26,58;30,82
14,093003;8,12;15,91;-27,16;32,51
14,113026;7,92;18,38;-27,22;33,79
14,133661;6,87;17,78;-26,47;32,62
14,153577;6,94;14,88;-25,96;30,72
14,172929;8,42;14,33;-26,64;31,40
14,193306;9,23;16,49;-27,46;33,33
14,213490;8,10;18,36;-27,09;33,71
14,234011;6,87;16,90;-26,43;32,12
14,254085;7,07;14,63;-26,45;31,04
14,273946;8,01;14,50;-27,20;31,85
14,294554;8,22;16,73;-27,86;33,52
14,314330;6,85;18,44;-27,39;33,72
14,334812;5,69;16,75;-26,88;32,18
14,354790;5,97;14,37;-27,09;31,24
14,375389;7,17;14,99;-27,89;32,47
14,395637;6,96;17,69;-28,40;34,17
14,420121;5,89;18,31;-27,52;33,57
14,438046;5,14;15,76;-26,43;31,20
14,456140;5,70;14,07;-26,60;30,63
14,475289;7,32;15,14;-27,67;32,38
14,495694;7,35;17,43;-27,76;33,59
14,516128;6,00;17,58;-26,73;32,55
14,536146;5,52;15,06;-26,19;30,71
14,556348;7,20;13,45;-26,77;30,81
14,577044;8,29;14,78;-27,31;32,14
14,596615;8,03;17,33;-27,52;33,50
14,620292;7,52;17,09;-26,47;32,39
14,639060;7,32;14,45;-26,09;30,71
14,658519;8,33;13,79;-26,67;31,16
14,677173;9,32;16,17;-27,40;33,16
14,697913;8,93;18,29;-27,14;33,93
14,716485;7,47;17,09;-26,20;32,16
14,738260;7,34;14,99;-26,11;30,99
14,757900;8,70;14,76;-26,86;31,86
14,777430;8,78;16,66;-27,61;33,42
14,798200;7,28;18,50;-27,12;33,63
14,818319;6,17;16,73;-26,45;31,90
14,838432;6,79;14,15;-26,66;30,93
14,859001;7,64;14,31;-27,24;31,70
14,878417;7,60;17,22;-27,52;33,34
14,898552;6,49;18,23;-27,05;33,26
14,918933;5,63;15,98;-26,41;31,38
14,939018;6,21;13,96;-26,67;30,74
14,958854;7,60;14,76;-27,37;32,01
14,979458;7,47;17,45;-27,50;33,41
14,998953;5,87;17,71;-26,71;32,58
15,019514;5,44;15,50;-26,21;30,93
15,040430;6,90;13,86;-26,73;30,89
15,059205;8,12;15,16;-27,50;32,43
15,079902;7,56;17,63;-27,44;33,48
15,100412;6,53;17,75;-26,60;32,64
15,130252;6,74;15,40;-26,26;31,18
15,149589;8,12;14,05;-26,64;31,19
15,159859;8,93;16,21;-27,35;33,02
15,180189;8,40;18,35;-27,22;33,88
15,200870;7,09;17,54;-26,49;32,55
15,229069;7,15;14,97;-26,15;30,97
15,255046;8,29;14,60;-26,99;31,79
15,261547;8,85;16,79;-27,91;33,75
15,280918;7,75;18,20;-27,65;33,99
15,301219;6,51;16,98;-26,86;32,44
15,322196;7,04;14,56;-26,94;31,42
15,348326;8,18;14,61;-27,99;32,62
15,369062;8,07;16,92;-28,27;33,92
15,381586;6,68;18,12;-27,76;33,82
15,401796;5,87;16,28;-27,07;32,13
15,421805;6,38;14,24;-26,96;31,15
15,443017;7,26;14,99;-27,65;32,28
15,464878;7,30;17,50;-27,99;33,81
15,486979;6,29;18,03;-27,16;33,20
15,502921;5,57;15,91;-26,07;31,05
15,522953;6,68;14,20;-26,69;30,96
15,542459;8,03;15,72;-27,24;32,46
15,564913;8,05;17,93;-26,90;33,32
15,589518;6,81;17,58;-26,19;32,27
15,603699;6,68;15,38;-25,66;30,66
15,623500;8,03;14,18;-26,47;31,08
15,643589;8,97;15,76;-27,24;32,72
15,663853;8,46;18,06;-27,29;33,81
15,684195;7,43;17,60;-26,43;32,61
15,705684;7,64;14,76;-26,60;31,37
