time;Bx;By;Bz;BT
4,692734;-25,85;-17,22;-0,54;31,07
4,713149;-25,93;-17,20;-0,48;31,12
4,732911;-25,96;-17,17;-0,61;31,13
4,754593;-26,13;-17,20;-0,61;31,29
4,774097;-26,10;-17,00;-0,22;31,14
4,794605;-25,83;-17,09;0,10;30,98
4,814456;-25,91;-17,22;0,06;31,11
4,834454;-26,10;-17,32;0,38;31,32
4,854555;-25,89;-17,20;0,53;31,09
4,874773;-25,80;-17,34;0,53;31,08
4,894595;-25,78;-17,22;0,59;31,01
4,914084;-25,70;-17,05;0,68;30,85
4,935077;-25,61;-17,19;0,29;30,84
4,954384;-25,76;-17,04;0,12;30,88
4,974563;-25,72;-17,09;0,21;30,88
4,995427;-25,68;-17,20;0,10;30,91
5,015384;-25,70;-17,28;0,04;30,97
5,035543;-25,80;-17,09;0,14;30,94
5,057491;-25,68;-17,02;-0,14;30,81
5,076504;-25,68;-17,19;-0,24;30,90
5,096699;-25,81;-17,32;0,03;31,08
5,116485;-25,65;-17,39;-0,10;30,99
5,137649;-25,38;-17,43;-0,03;30,79
5,156573;-25,38;-17,20;-0,03;30,66
5,177100;-25,72;-17,04;-0,07;30,85
5,198334;-25,61;-17,11;-0,18;30,80
5,217718;-25,65;-17,09;-0,03;30,82
5,237587;-25,48;-17,04;-0,18;30,65
5,257629;-25,59;-16,92;-0,07;30,68
5,278138;-25,46;-17,11;0,25;30,67
5,298204;-25,51;-16,87;0,06;30,59
5,319308;-25,51;-17,09;0,03;30,71
5,339192;-25,20;-17,28;0,03;30,55
5,357228;-25,21;-17,52;-0,03;30,70
5,378051;-25,23;-17,37;-0,14;30,64
5,397847;-25,38;-17,05;-0,14;30,58
5,418089;-25,42;-17,09;-0,44;30,64
5,437883;-25,81;-17,00;-0,57;30,91
5,458329;-26,06;-17,37;-0,69;31,33
5,478011;-25,89;-17,24;-0,65;31,11
5,498581;-26,17;-17,32;-0,78;31,39
5,519275;-26,28;-17,37;-0,72;31,51
5,539126;-26,19;-17,86;-0,59;31,71
5,559252;-26,23;-18,09;-0,50;31,86
5,579006;-26,00;-17,95;-0,27;31,60
5,599689;-25,87;-17,92;-0,33;31,47
5,621141;-25,80;-17,56;-0,24;31,21
5,641212;-26,00;-17,62;-0,25;31,41
5,659549;-25,80;-17,47;-0,14;31,15
5,679763;-25,59;-17,41;-0,16;30,95
5,699851;-25,63;-17,09;-0,20;30,80
5,720597;-25,65;-17,07;-0,22;30,81
5,740424;-25,65;-17,17;-0,35;30,86
5,761144;-25,57;-17,09;-0,41;30,76
5,780396;-25,48;-17,28;-0,37;30,79
5,800531;-25,55;-17,07;-0,37;30,73
5,820328;-25,63;-17,02;-0,48;30,77
5,842054;-25,70;-16,72;-0,63;30,67
5,861301;-25,80;-17,04;-0,50;30,92
5,881137;-25,65;-16,92;-0,41;30,73
5,901095;-25,78;-16,83;-0,24;30,78
5,921538;-25,98;-16,90;-0,31;31,00
5,941870;-26,02;-16,72;-0,18;30,93
5,961851;-26,02;-16,72;-0,05;30,93
5,982456;-26,02;-16,66;0,18;30,90
6,002095;-26,21;-16,77;0,33;31,12
6,022042;-26,34;-16,45;0,33;31,06
6,042468;-26,49;-16,44;0,27;31,17
6,063991;-26,77;-16,53;0,18;31,46
6,085201;-26,81;-16,27;0,23;31,36
6,104147;-27,00;-15,97;0,23;31,36
6,122930;-27,05;-16,04;0,14;31,45
6,144156;-26,96;-16,17;0,10;31,44
6,163209;-26,75;-16,23;0,06;31,29
6,183658;-26,51;-16,51;-0,35;31,23
6,204454;-26,55;-16,74;-0,44;31,38
6,224654;-26,11;-16,75;-0,56;31,03
6,244400;-25,76;-17,15;-0,87;30,96
6,264588;-25,35;-17,64;-1,27;30,90
6,284174;-25,35;-17,56;-1,40;30,87
6,305728;-25,50;-17,54;-1,64;30,99
6,325198;-25,55;-17,69;-1,59;31,12
6,345790;-25,66;-17,60;-1,47;31,15
6,365441;-25,40;-17,37;-1,34;30,80
6,385778;-25,38;-17,35;-1,17;30,77
6,406199;-25,57;-17,26;-1,12;30,87
6,425344;-26,00;-17,32;-0,87;31,25
6,446194;-25,78;-17,35;-0,78;31,08
6,466535;-25,87;-17,45;-0,52;31,21
6,492628;-25,95;-17,34;-0,57;31,21
6,510766;-26,08;-17,15;-0,37;31,21
6,525910;-26,26;-17,28;-0,44;31,44
6,545915;-26,47;-17,13;-0,42;31,53
6,566654;-26,38;-16,96;-0,29;31,36
6,593354;-26,26;-16,90;-0,44;31,24
6,610064;-26,21;-17,00;-0,57;31,24
6,626573;-26,10;-16,92;-0,69;31,11
6,646408;-26,04;-16,92;-0,61;31,06
6,666940;-25,81;-17,05;-0,87;30,95
6,687991;-25,72;-17,05;-0,84;30,87
6,708243;-25,50;-17,13;-1,10;30,73
6,728837;-25,31;-17,19;-1,17;30,61
6,747599;-25,27;-17,13;-1,14;30,55
6,767297;-25,38;-17,15;-0,99;30,65
6,787336;-25,35;-17,20;-0,89;30,65
6,808840;-25,57;-17,07;-0,89;30,76
6,827620;-25,44;-17,13;-0,71;30,68
6,848607;-25,46;-17,11;-0,78;30,68
6,868297;-25,74;-17,41;-0,50;31,08
6,889395;-25,98;-17,62;-0,26;31,39
6,910719;-25,87;-17,65;-0,24;31,32
6,929101;-25,74;-17,82;-0,24;31,31
6,949641;-25,66;-17,67;-0,31;31,16
6,968787;-25,42;-17,82;-0,33;31,05
6,989285;-25,66;-17,92;-0,14;31,30
7,009062;-25,68;-17,84;-0,11;31,27
7,028910;-25,50;-17,47;-0,31;30,91
7,048870;-25,31;-17,24;-0,44;30,63
7,069417;-25,42;-17,00;-0,33;30,58
7,089390;-25,35;-16,57;-0,20;30,28
7,109466;-25,51;-16,44;-0,33;30,35
7,129656;-25,63;-16,45;-0,44;30,46
7,149857;-25,61;-16,04;-0,33;30,22
7,170048;-25,78;-15,93;0,18;30,30
7,190051;-25,83;-15,99;0,38;30,38
7,210831;-26,10;-15,95;0,61;30,59
7,230455;-26,19;-16,10;0,85;30,75
7,250920;-26,26;-16,14;0,89;30,84
7,272177;-26,32;-16,21;1,34;30,94
7,292603;-26,32;-16,14;1,53;30,91
7,311602;-26,30;-16,25;1,15;30,94
7,331380;-26,06;-16,19;0,81;30,69
7,351352;-26,13;-16,21;0,83;30,76
7,371440;-25,98;-16,14;0,85;30,60
7,392014;-25,93;-15,93;0,57;30,43
7,411874;-26,10;-16,08;0,46;30,65
7,431921;-25,74;-16,30;0,27;30,47
7,452839;-25,87;-16,21;0,27;30,53
7,472963;-25,80;-16,36;0,61;30,55
7,492603;-25,83;-16,45;0,61;30,63
7,513020;-25,70;-16,32;0,44;30,45
7,532840;-25,87;-16,29;0,44;30,57
7,552903;-25,85;-16,27;0,46;30,55
7,575281;-25,78;-16,12;0,53;30,40
7,593570;-25,76;-15,91;0,38;30,28
7,613939;-25,57;-15,97;0,53;30,15
7,633713;-25,70;-15,80;0,53;30,17
7,654548;-25,81;-15,82;0,81;30,29
7,676503;-26,00;-15,93;0,87;30,51
7,694066;-26,00;-16,19;0,87;30,64
7,715134;-25,83;-16,40;0,79;30,61
7,733915;-25,91;-16,51;0,91;30,73
7,754547;-25,98;-16,30;1,00;30,69
7,775200;-26,04;-16,12;0,93;30,64
7,795402;-25,87;-16,15;0,80;30,51
7,815399;-25,96;-16,19;0,53;30,60
7,835351;-25,80;-16,06;0,66;30,39
7,854906;-25,76;-15,80;0,66;30,22
7,875330;-25,96;-15,65;1,00;30,33
7,896076;-25,98;-15,63;0,98;30,34
7,917522;-26,28;-15,87;1,00;30,72
7,935725;-26,32;-16,14;0,87;30,88
7,956216;-26,23;-16,32;0,87;30,90
7,975334;-26,17;-16,42;1,00;30,91
7,996724;-26,15;-16,53;0,89;30,95
8,017645;-26,17;-16,55;0,94;30,98
8,037480;-26,17;-16,75;0,78;31,08
8,057565;-26,25;-16,72;0,81;31,13
8,077517;-26,26;-16,55;0,93;31,06
8,096696;-26,25;-16,60;1,00;31,07
8,116979;-26,38;-16,60;1,30;31,19
8,138191;-26,38;-16,64;1,17;31,21
8,159183;-26,62;-16,62;1,51;31,42
8,179437;-26,25;-16,83;1,54;31,22
8,198500;-26,28;-16,70;1,71;31,19
8,218711;-26,10;-16,66;1,77;31,01
8,239571;-25,81;-16,60;1,53;30,73
8,258365;-25,89;-16,38;1,64;30,68
8,278459;-25,89;-16,12;1,51;30,53
8,299518;-25,78;-15,93;1,58;30,34
8,319267;-25,59;-15,89;1,41;30,16
8,339584;-25,93;-16,04;1,43;30,52
8,359668;-25,87;-15,93;1,41;30,41
8,380243;-25,91;-16,15;1,38;30,56
8,399537;-26,04;-16,28;1,51;30,75
