time;Bx;By;Bz;BT
9,335224;297,90;-127,02;-148,68;356,35
9,355062;297,79;-126,78;-148,51;356,10
9,375164;297,77;-126,72;-148,57;356,09
9,395133;297,64;-126,42;-148,62;355,90
9,415498;297,51;-126,20;-148,27;355,56
9,435599;297,19;-126,07;-148,04;355,15
9,456056;297,44;-125,99;-148,10;355,35
9,476116;297,62;-126,03;-147,91;355,44
9,495872;297,55;-126,29;-148,00;355,51
9,519733;297,40;-126,40;-148,12;355,48
9,536690;297,40;-126,50;-147,99;355,45
9,556494;297,29;-126,52;-148,08;355,41
9,577032;297,42;-126,52;-148,21;355,57
9,597161;297,17;-126,35;-148,32;355,35
9,619943;296,70;-126,37;-148,04;354,85
9,637336;296,82;-126,52;-148,10;355,02
9,657618;296,97;-126,54;-147,93;355,08
9,677648;296,99;-126,29;-147,91;355,00
9,698061;296,65;-126,22;-147,93;354,70
9,717484;296,59;-126,18;-147,63;354,52
9,737359;296,50;-126,29;-147,61;354,47
9,757650;296,72;-126,48;-147,74;354,78
9,778178;296,84;-126,42;-147,86;354,90
9,798215;296,40;-126,24;-147,95;354,51
9,819200;296,18;-126,27;-147,82;354,28
9,841853;296,18;-126,18;-147,99;354,32
9,860155;296,22;-126,25;-147,67;354,25
9,879291;296,29;-126,40;-148,08;354,53
9,899233;296,37;-126,67;-148,17;354,73
9,919430;296,54;-126,84;-147,95;354,84
9,940427;296,67;-126,87;-147,95;354,96
9,960416;296,85;-126,82;-147,80;355,03
9,980990;296,70;-126,93;-148,00;355,04
10,000597;296,50;-127,12;-147,80;354,84
10,020557;296,76;-126,99;-148,19;355,18
10,040633;296,76;-126,82;-148,12;355,09
10,060937;296,69;-126,65;-147,95;354,90
10,081664;296,37;-126,59;-148,06;354,66
10,101052;296,31;-126,61;-147,87;354,54
10,120795;296,27;-126,61;-147,95;354,54
10,141521;296,59;-126,50;-147,93;354,76
10,162363;296,78;-126,48;-147,86;354,87
10,182114;296,70;-126,67;-147,84;354,87
10,202335;296,57;-126,57;-147,52;354,60
10,221897;296,84;-126,61;-147,65;354,88
10,241192;297,15;-126,40;-147,50;355,01
10,262163;297,30;-126,25;-147,82;355,22
10,282786;297,21;-126,35;-147,61;355,09
10,302425;297,08;-126,01;-147,65;354,87
10,322310;297,21;-125,92;-147,71;354,97
10,342796;297,23;-125,64;-147,56;354,83
10,363349;297,53;-125,90;-147,56;355,17
10,383791;297,30;-125,82;-147,69;355,01
10,403518;297,23;-125,95;-147,69;354,99
10,423829;297,12;-126,03;-147,54;354,86
10,443691;297,14;-125,82;-147,82;354,92
10,463801;297,19;-126,09;-147,95;355,12
10,484710;297,25;-126,18;-147,95;355,20
10,503996;297,32;-126,37;-148,04;355,37
10,524610;297,15;-126,40;-148,14;355,28
10,544014;297,21;-126,55;-147,84;355,25
10,563884;297,10;-126,63;-147,91;355,22
10,593495;297,15;-126,76;-148,00;355,35
10,608241;297,10;-127,04;-148,06;355,43
10,624493;296,91;-127,17;-148,02;355,30
10,644686;296,97;-127,19;-148,17;355,42
10,665093;296,72;-127,00;-147,99;355,07
10,685554;296,84;-126,85;-148,00;355,12
10,707642;296,76;-126,80;-148,10;355,07
10,726776;296,82;-126,91;-148,19;355,20
10,746449;296,95;-126,85;-148,19;355,29
10,766964;297,04;-126,78;-148,25;355,37
10,786442;297,40;-126,55;-148,15;355,54
10,806747;297,60;-126,61;-148,27;355,78
10,827870;298,00;-126,87;-148,44;356,28
10,846991;298,07;-126,97;-148,34;356,33
10,866703;298,60;-127,25;-148,60;356,98
10,886060;298,97;-127,21;-149,04;357,46
10,906837;299,09;-127,45;-149,13;357,68
10,928930;299,54;-127,51;-149,37;358,18
10,948389;299,69;-127,62;-149,84;358,54
10,967584;299,59;-127,49;-149,58;358,31
10,987128;299,54;-127,57;-149,88;358,41
11,008717;299,57;-127,85;-150,39;358,76
11,029266;299,69;-127,77;-150,24;358,76
11,048532;299,59;-127,75;-149,80;358,49
11,067608;299,69;-127,60;-149,92;358,57
11,087599;299,69;-127,87;-149,92;358,66
11,108930;299,76;-127,92;-149,71;358,66
11,128062;299,99;-128,32;-150,10;359,15
11,148577;299,50;-128,00;-149,69;358,46
11,168421;299,50;-127,44;-149,39;358,13
11,188760;298,86;-127,15;-149,45;357,52
11,209521;298,67;-126,99;-149,28;357,23
11,228577;298,47;-126,85;-149,07;356,93
11,249209;298,19;-126,67;-148,77;356,50
11,268872;297,98;-126,48;-148,79;356,27
11,290362;297,62;-126,18;-148,60;355,79
11,309506;297,89;-126,22;-148,74;356,07
11,330253;297,70;-126,48;-148,51;355,92
11,350387;297,85;-126,67;-148,32;356,03
11,369316;297,74;-126,78;-148,34;355,98
11,389877;297,64;-126,74;-148,51;355,96
11,409936;297,49;-126,57;-148,45;355,75
11,430162;297,12;-126,63;-148,17;355,34
11,450968;297,15;-126,63;-147,84;355,23
11,470266;297,10;-126,85;-147,80;355,25
11,490531;296,93;-126,67;-147,80;355,04
11,511862;296,91;-126,74;-147,78;355,05
11,530667;296,91;-126,61;-147,87;355,04
11,550985;296,93;-126,70;-147,54;354,95
11,571223;297,19;-126,89;-147,54;355,23
11,591329;297,55;-126,85;-147,63;355,56
11,611037;297,60;-126,95;-148,02;355,80
11,631570;297,42;-126,70;-147,87;355,50
11,652260;297,66;-126,82;-147,76;355,69
11,672488;297,68;-126,67;-147,95;355,73
11,693737;297,68;-126,57;-147,91;355,68
11,712475;297,57;-126,48;-148,12;355,64
11,731863;297,17;-126,35;-147,89;355,17
11,752508;296,76;-126,33;-147,91;354,83
11,773017;296,40;-126,10;-147,72;354,37
11,793937;296,52;-125,99;-147,71;354,42
11,812775;296,29;-126,22;-148,10;354,48
11,833088;295,94;-126,03;-147,76;353,97
11,853183;295,86;-126,25;-147,93;354,06
11,873948;295,67;-126,09;-147,65;353,72
11,897200;295,88;-125,99;-147,95;353,99
11,913197;296,01;-126,22;-147,95;354,18
11,933939;296,07;-126,20;-147,76;354,14
11,953956;296,09;-126,40;-147,87;354,28
11,976762;296,31;-126,14;-147,74;354,32
11,997825;296,69;-126,29;-147,93;354,76
12,014154;296,61;-126,12;-147,72;354,55
12,034102;296,87;-126,22;-148,02;354,93
12,055034;296,82;-126,24;-147,97;354,87
12,077183;296,93;-126,07;-147,82;354,84
12,095867;297,00;-126,18;-148,36;355,17
12,115098;296,93;-126,07;-148,45;355,10
12,135242;296,91;-126,25;-148,49;355,17
12,155218;296,95;-126,35;-148,49;355,24
12,175855;297,02;-126,78;-148,47;355,44
