time;Bx;By;Bz;BT
9,664289;-0,41;-50,86;75,87;91,34
9,683467;-0,31;-50,86;75,78;91,26
9,704094;-0,15;-51,10;75,89;91,49
9,724565;0,15;-50,92;76,04;91,51
9,744821;0,27;-50,64;76,06;91,37
9,763953;0,14;-50,47;76,25;91,43
9,784722;0,06;-50,50;76,47;91,64
9,804518;0,10;-50,73;76,28;91,61
9,825050;0,17;-50,45;76,40;91,55
9,844703;0,17;-50,37;76,30;91,43
9,865225;0,06;-50,30;76,15;91,26
9,885057;-0,26;-50,47;76,08;91,29
9,905726;-0,35;-50,56;76,04;91,31
9,925091;-0,26;-50,60;76,17;91,44
9,945938;-0,13;-50,60;76,08;91,37
9,965494;-0,15;-50,32;76,28;91,38
9,985709;-0,24;-50,52;76,11;91,36
10,006035;-0,01;-50,43;76,21;91,38
10,026197;0,06;-50,48;76,25;91,44
10,046395;0,49;-50,60;76,36;91,60
10,066353;0,36;-50,86;76,40;91,78
10,086075;0,34;-50,84;76,41;91,78
10,107347;0,25;-51,03;76,28;91,78
10,126786;0,34;-51,33;76,28;91,94
10,147104;0,44;-51,12;76,32;91,86
10,167472;0,32;-51,27;76,47;92,07
10,187594;0,17;-51,29;76,51;92,11
10,208511;-0,15;-51,20;76,28;91,87
10,228210;-0,03;-51,09;76,30;91,82
10,248458;-0,18;-51,31;76,04;91,73
10,268025;0,02;-51,24;75,93;91,60
10,287746;-0,18;-51,05;75,95;91,51
10,308231;-0,03;-51,01;75,89;91,44
10,328040;-0,11;-50,86;75,87;91,34
10,348384;-0,01;-50,73;76,00;91,38
10,368510;0,10;-50,62;76,25;91,52
10,388569;0,08;-50,63;76,36;91,62
10,408912;0,08;-50,41;76,45;91,58
10,429279;0,14;-50,52;76,70;91,84
10,448788;0,23;-50,47;76,66;91,78
10,469043;0,04;-50,63;76,55;91,78
10,489590;0,14;-50,73;76,55;91,83
10,511595;0,15;-50,71;76,43;91,72
10,532138;-0,18;-50,92;76,28;91,71
10,550456;-0,24;-50,79;76,06;91,45
10,570168;-0,16;-50,97;75,85;91,39
10,590407;-0,26;-50,84;75,78;91,25
10,610152;-0,16;-50,90;75,74;91,25
10,633514;-0,22;-50,97;76,04;91,54
10,651032;-0,26;-51,05;76,04;91,59
10,670497;-0,48;-51,18;76,11;91,72
10,690859;-0,30;-50,95;76,15;91,63
10,712624;-0,28;-51,03;76,36;91,84
10,733431;-0,15;-51,12;76,49;92,00
10,751708;-0,31;-51,12;76,36;91,89
10,771035;-0,35;-51,22;76,58;92,13
10,791453;-0,39;-51,31;76,36;92,00
10,811013;-0,43;-51,20;76,21;91,81
10,831788;-0,37;-51,10;76,00;91,59
10,851604;-0,35;-51,44;75,93;91,71
10,872506;-0,50;-51,69;75,50;91,49
10,892443;-0,63;-51,52;75,46;91,37
10,912038;-0,71;-51,50;75,61;91,48
10,932901;-0,71;-51,69;75,31;91,34
10,952366;-0,52;-51,57;75,65;91,55
10,973737;-0,58;-51,65;75,83;91,75
10,992857;-0,30;-51,72;75,98;91,92
11,012637;-0,22;-51,65;76,06;91,94
11,033533;-0,28;-51,40;76,23;91,94
11,053710;-0,37;-51,40;76,30;92,00
11,073593;-0,22;-51,31;76,30;91,95
11,093682;-0,31;-51,16;76,38;91,93
11,113410;-0,22;-51,03;76,34;91,82
11,134623;-0,31;-50,86;76,26;91,67
11,154124;-0,65;-50,65;76,25;91,54
11,174177;-0,76;-50,54;76,17;91,42
11,194742;-0,52;-50,52;76,49;91,67
11,215174;-0,20;-50,39;76,49;91,60
11,234688;-0,35;-50,58;76,49;91,70
11,254824;-0,35;-50,52;76,40;91,59
11,276027;-0,39;-50,62;76,30;91,56
11,295250;-0,05;-50,90;76,32;91,74
11,315693;0,27;-50,80;76,32;91,68
11,335501;0,27;-50,67;76,41;91,69
11,357178;0,27;-50,58;76,11;91,39
11,375843;0,14;-50,78;76,24;91,61
11,395703;0,25;-50,71;76,23;91,55
11,415991;0,19;-50,67;76,26;91,56
11,435772;0,00;-50,54;76,04;91,30
11,455879;-0,13;-50,41;75,98;91,18
11,475819;-0,39;-50,64;76,19;91,48
11,496609;-0,33;-50,75;76,17;91,53
11,517282;-0,31;-50,90;76,32;91,74
11,536886;-0,33;-50,80;76,17;91,56
11,557436;-0,26;-50,79;76,06;91,45
11,581887;-0,28;-50,80;76,26;91,64
11,597727;-0,16;-50,99;76,34;91,80
11,617406;-0,15;-50,92;76,28;91,71
11,637218;0,04;-51,12;76,23;91,78
11,658344;0,27;-51,09;76,36;91,87
11,684722;0,04;-50,99;76,45;91,90
11,704045;-0,16;-51,27;76,47;92,07
11,718361;-0,28;-51,16;76,66;92,16
11,737785;-0,26;-50,88;76,68;92,02
11,758587;-0,33;-50,94;76,77;92,13
11,778346;-0,31;-51,18;76,83;92,31
11,799381;-0,33;-51,10;76,68;92,15
11,819719;-0,50;-51,07;76,45;91,94
11,839242;-0,39;-50,97;76,60;92,01
11,858781;-0,13;-50,39;76,73;91,80
11,879123;0,00;-50,39;76,66;91,74
11,899319;0,06;-50,75;76,26;91,61
11,920478;-0,11;-50,71;76,19;91,52
11,940338;-0,28;-50,45;76,19;91,38
11,959751;-0,18;-50,49;76,19;91,40
11,980675;0,06;-50,64;76,30;91,57
12,000122;0,15;-50,77;75,95;91,35
12,022700;0,06;-51,03;75,87;91,43
12,040662;-0,05;-51,18;75,76;91,42
12,060560;0,10;-51,20;76,00;91,64
12,081121;0,42;-51,12;76,10;91,67
12,100815;0,55;-51,22;76,10;91,73
12,120720;0,53;-51,03;76,15;91,67
12,141412;0,42;-50,75;76,23;91,57
12,161712;0,47;-50,63;76,30;91,58
12,181513;0,47;-50,63;76,34;91,61
12,201210;0,66;-50,50;76,34;91,54
12,221834;0,53;-50,41;76,25;91,40
12,241842;0,19;-50,30;76,30;91,39
12,261707;0,10;-50,11;76,30;91,28
12,282193;0,06;-49,87;76,25;91,10
