time;Bx;By;Bz;BT
8,252238;21,47;12,81;-19,23;31,55
8,272893;21,81;12,80;-19,17;31,73
8,292618;21,85;12,85;-19,17;31,78
8,313656;21,85;12,59;-18,95;31,54
8,333524;21,75;12,50;-19,31;31,66
8,353786;21,66;12,46;-19,36;31,61
8,373457;21,36;12,68;-19,53;31,60
8,394640;21,36;12,59;-19,66;31,64
8,414217;21,38;12,48;-19,87;31,74
8,434065;21,06;12,57;-20,09;31,71
8,454429;20,85;12,38;-19,87;31,35
8,474666;20,80;12,63;-19,98;31,48
8,494363;20,87;12,51;-19,96;31,48
8,514839;21,02;12,63;-19,79;31,51
8,537266;20,97;12,31;-19,79;31,35
8,555810;21,15;12,08;-19,79;31,39
8,574710;21,12;12,08;-19,53;31,20
8,594680;21,10;12,10;-19,32;31,06
8,615144;21,23;12,03;-19,36;31,15
8,635537;20,91;11,99;-19,53;31,02
8,655468;20,93;12,27;-19,19;30,94
8,674963;20,80;12,18;-19,29;30,87
8,695359;20,67;12,44;-19,06;30,74
8,721859;20,46;12,78;-18,91;30,65
8,737004;20,37;12,81;-18,91;30,61
8,755652;20,48;12,70;-19,06;30,73
8,775678;20,50;12,66;-19,27;30,85
8,795903;20,69;12,74;-19,19;30,96
8,821987;20,63;12,44;-19,19;30,80
8,837361;20,84;12,50;-18,99;30,83
8,856382;21,12;12,18;-19,29;31,08
8,876428;21,25;12,18;-19,42;31,25
8,896944;21,14;12,16;-19,44;31,18
8,917684;21,02;12,23;-19,25;31,02
8,937668;21,12;12,20;-19,12;30,99
8,957723;21,10;12,18;-19,00;30,90
8,977900;20,82;12,36;-19,21;30,91
8,997793;20,44;12,40;-19,12;30,61
9,018594;20,29;12,68;-18,91;30,50
9,038119;20,14;12,61;-18,93;30,38
9,058067;20,25;12,63;-19,12;30,58
9,078027;20,46;12,74;-19,23;30,83
9,098794;20,48;13,21;-19,34;31,11
9,118597;20,74;13,25;-19,38;31,33
9,138619;20,99;13,23;-19,57;31,60
9,159085;21,27;13,06;-19,94;31,95
9,181745;21,42;12,85;-20,02;32,01
9,201097;21,59;12,81;-19,98;32,08
9,221761;21,87;12,68;-19,91;32,18
9,240888;21,77;12,63;-19,94;32,11
9,259486;21,62;12,12;-20,00;31,85
9,280052;21,51;12,03;-20,20;31,87
9,300945;21,49;12,10;-20,11;31,83
9,320491;21,60;12,21;-19,77;31,73
9,339926;21,60;12,31;-19,81;31,79
9,359706;21,40;12,08;-19,90;31,62
9,380751;21,32;12,29;-19,96;31,69
9,400976;21,19;12,12;-19,87;31,48
9,422074;21,25;12,44;-19,81;31,60
9,440748;21,27;12,53;-19,74;31,61
9,461108;21,08;12,40;-19,74;31,43
