time;Bx;By;Bz;BT
9,980910;26,78;1,40;-14,82;30,64
10,001052;26,72;1,30;-15,01;30,68
10,020802;26,55;1,23;-15,27;30,66
10,041312;26,65;1,13;-15,31;30,75
10,061329;26,61;1,26;-15,50;30,82
10,081752;26,07;1,41;-15,44;30,33
10,101855;26,10;1,30;-15,42;30,35
10,121948;26,09;1,26;-15,27;30,25
10,147089;25,92;1,32;-14,99;29,97
10,164406;25,92;1,51;-14,71;29,84
10,183117;25,92;1,68;-14,41;29,70
10,202272;25,67;1,75;-14,52;29,55
10,222401;25,56;1,55;-14,32;29,34
10,243111;25,79;1,51;-14,35;29,55
10,267466;25,80;1,71;-14,47;29,63
10,284851;25,71;1,68;-14,64;29,63
10,302909;25,64;1,68;-14,94;29,72
10,323078;25,69;1,55;-15,12;29,85
10,349784;25,86;1,41;-14,99;29,93
10,366881;26,01;1,26;-14,88;29,99
10,383755;26,27;1,23;-14,94;30,25
10,403499;26,31;1,19;-14,90;30,26
10,423692;26,31;1,06;-14,90;30,26
10,447232;26,50;1,10;-14,86;30,40
10,468015;26,63;1,15;-14,82;30,50
10,485724;26,63;1,19;-14,99;30,58
10,505212;26,69;1,28;-15,26;30,77
10,524742;26,72;1,32;-15,39;30,86
10,544910;26,78;1,55;-15,29;30,88
10,565634;26,82;1,62;-15,29;30,91
10,585934;26,84;1,64;-15,14;30,86
10,605687;26,74;1,83;-14,82;30,63
10,625230;26,87;1,73;-14,82;30,74
10,646139;26,69;1,70;-14,88;30,60
10,666609;26,48;1,42;-14,82;30,38
10,686066;26,48;1,42;-14,75;30,34
10,706427;26,37;1,17;-14,73;30,23
10,726051;26,16;1,10;-14,77;30,06
10,746909;26,18;1,08;-14,79;30,09
10,766583;25,97;1,06;-15,22;30,12
10,785965;26,03;1,08;-15,37;30,25
10,807108;26,35;1,02;-15,24;30,45
10,826719;26,48;1,06;-15,05;30,48
10,847252;26,59;1,17;-14,94;30,52
10,868321;26,70;1,32;-15,09;30,70
10,887449;27,00;1,32;-15,22;31,03
10,908041;26,74;1,53;-15,09;30,74
10,928154;26,82;1,45;-14,79;30,66
10,947730;26,69;1,23;-14,79;30,53
10,967470;26,69;1,36;-14,96;30,62
10,987592;26,59;1,49;-14,96;30,55
11,008231;26,48;1,41;-14,81;30,37
11,027946;26,39;1,28;-14,94;30,35
11,049373;26,33;1,30;-14,79;30,23
11,069292;26,35;1,34;-14,84;30,27
11,089703;26,27;1,41;-15,18;30,38
11,109641;26,18;1,55;-14,82;30,12
11,131557;26,10;1,56;-14,58;29,94
11,149105;26,24;1,43;-14,71;30,11
11,169382;26,18;1,55;-14,99;30,21
11,189523;26,07;1,56;-14,79;30,01
11,209534;25,97;1,56;-15,01;30,04
11,229757;26,24;1,21;-15,14;30,32
11,250511;26,42;1,02;-15,01;30,41
11,270140;26,33;1,13;-15,26;30,45
11,290364;26,37;1,21;-15,37;30,54
11,309981;26,46;1,34;-15,59;30,74
11,330708;26,50;1,43;-15,50;30,73
11,351848;26,65;1,58;-15,48;30,86
11,371467;26,86;1,43;-15,50;31,04
11,390538;26,78;1,56;-15,29;30,88
11,410366;26,78;1,56;-15,16;30,81
11,431284;26,72;1,43;-15,03;30,69
11,454035;26,65;1,23;-14,82;30,52
11,472195;26,72;1,34;-14,45;30,41
11,491498;26,76;1,21;-14,64;30,53
11,511174;26,63;1,04;-14,60;30,39
11,532753;26,63;1,04;-14,34;30,26
