time;Bx;By;Bz;BT
6,920457;110,97;60,10;-72,63;145,61
6,946906;111,12;60,08;-72,84;145,82
6,961188;111,00;60,01;-72,56;145,56
6,980972;110,97;59,95;-72,65;145,55
7,000919;111,21;59,97;-72,63;145,74
7,022345;111,34;59,90;-72,50;145,74
7,040978;111,23;59,75;-72,65;145,67
7,063105;111,27;59,56;-72,61;145,60
7,083094;111,42;59,67;-72,37;145,64
7,101888;111,04;59,86;-72,29;145,39
7,121708;111,23;59,82;-72,56;145,65
7,142345;111,19;59,84;-72,57;145,64
7,164051;111,16;59,75;-72,57;145,57
7,182471;111,12;59,69;-72,41;145,44
7,202386;111,19;59,71;-72,42;145,51
7,222895;111,25;59,95;-72,41;145,65
7,243983;111,25;59,88;-72,67;145,75
7,262466;111,32;59,67;-72,67;145,72
7,285211;111,12;59,75;-72,56;145,54
7,302646;111,25;59,67;-72,61;145,63
7,322958;111,10;59,52;-73,02;145,66
7,343757;111,10;59,45;-73,23;145,74
7,363918;110,91;59,45;-73,42;145,69
7,383913;110,70;59,35;-73,64;145,61
7,403266;110,70;59,52;-73,64;145,68
7,423746;110,76;59,56;-73,81;145,82
7,444194;111,02;59,56;-74,02;146,12
7,464970;110,89;59,63;-74,06;146,07
7,484853;110,84;59,90;-73,79;146,01
7,505298;110,93;60,06;-73,66;146,08
7,525829;111,12;59,54;-73,17;145,76
7,545495;111,32;59,41;-73,04;145,80
7,565021;111,32;59,31;-73,04;145,76
7,584601;111,27;59,45;-72,65;145,58
7,606756;111,15;59,41;-72,37;145,33
7,626570;111,15;59,47;-72,24;145,29
7,646930;111,08;59,43;-72,29;145,25
7,666367;110,99;59,33;-72,35;145,16
7,686480;111,00;59,88;-72,63;145,54
7,706841;110,95;59,95;-72,65;145,54
7,726527;110,87;59,80;-72,89;145,54
7,746296;110,91;59,78;-73,23;145,73
7,766106;110,95;59,86;-73,38;145,87
7,786162;111,14;59,73;-73,21;145,87
7,806250;111,32;59,78;-73,23;146,05
7,826589;111,42;59,97;-73,17;146,17
7,846465;111,53;59,99;-73,16;146,25
7,867389;111,34;60,12;-73,23;146,20
7,887103;111,30;59,90;-72,84;145,88
7,907239;111,27;59,69;-72,82;145,76
7,928228;111,19;59,67;-72,67;145,62
7,947773;111,21;59,82;-72,69;145,70
7,968729;111,29;59,93;-72,70;145,82
