time;Bx;By;Bz;BT
4,876504;-27,11;-14,35;-1,62;30,72
4,896347;-27,24;-14,35;-1,59;30,83
4,917781;-27,18;-14,43;-1,53;30,81
4,936571;-27,09;-14,52;-1,40;30,77
4,956987;-27,13;-14,62;-1,53;30,85
4,976700;-27,16;-14,50;-1,77;30,84
4,997207;-27,24;-14,62;-1,76;30,96
5,017948;-27,50;-14,52;-1,53;31,14
5,038600;-27,63;-14,58;-1,40;31,27
5,057592;-27,31;-14,67;-1,47;31,04
5,077241;-27,45;-14,45;-1,38;31,05
5,097998;-27,43;-14,41;-1,44;31,02
5,118358;-27,54;-14,24;-1,36;31,03
5,138648;-27,60;-14,13;-1,21;31,03
5,157712;-27,76;-14,00;-1,21;31,12
5,178175;-27,80;-13,87;-1,14;31,09
5,198801;-27,71;-14,00;-1,04;31,06
5,219232;-27,91;-13,85;-0,93;31,17
5,240765;-27,71;-13,87;-0,86;31,00
5,259933;-27,71;-13,83;-0,76;30,98
5,279140;-27,71;-13,75;-0,93;30,95
5,299364;-27,60;-13,83;-0,95;30,88
5,320395;-27,56;-13,79;-1,04;30,83
5,341883;-27,43;-14,11;-1,08;30,86
5,360328;-27,46;-13,98;-1,17;30,84
5,379897;-27,35;-14,09;-1,25;30,79
5,400053;-27,75;-14,15;-1,21;31,17
5,419849;-28,01;-14,15;-1,17;31,40
5,440334;-28,14;-14,32;-0,91;31,58
5,461140;-28,10;-14,45;-0,74;31,61
5,482536;-28,14;-14,67;-0,71;31,74
5,502083;-28,05;-14,71;-0,80;31,68
5,520595;-28,25;-15,16;-0,89;32,07
5,540111;-28,23;-15,12;-0,74;32,04
5,561770;-27,78;-15,27;-0,82;31,71
5,583055;-27,39;-15,72;-0,69;31,59
5,602530;-27,05;-15,70;-0,86;31,29
5,621776;-27,33;-15,76;-1,01;31,57
5,641524;-27,33;-15,70;-1,01;31,54
5,661628;-27,52;-15,67;-1,27;31,69
5,682501;-27,41;-15,48;-1,38;31,51
5,703094;-27,33;-15,33;-1,62;31,38
5,723627;-27,33;-15,37;-1,70;31,40
5,741917;-27,60;-15,18;-2,19;31,57
5,762330;-27,95;-15,14;-2,13;31,86
5,783304;-28,08;-15,14;-2,04;31,97
5,803512;-27,80;-15,22;-2,06;31,76
5,823887;-27,86;-15,10;-1,81;31,74
5,844006;-27,88;-14,94;-1,66;31,67
5,869377;-27,95;-15,14;-1,59;31,83
5,884450;-28,23;-15,18;-1,34;32,08
5,903910;-28,25;-14,94;-1,27;31,98
5,923655;-28,25;-15,20;-1,32;32,11
5,943134;-27,99;-15,07;-1,46;31,82
5,970265;-28,10;-14,86;-1,61;31,83
5,985016;-27,84;-14,80;-1,51;31,57
6,004424;-27,67;-14,90;-1,34;31,45
6,024288;-27,54;-14,77;-1,47;31,28
6,044269;-27,43;-14,69;-1,72;31,16
6,068377;-27,33;-14,75;-1,64;31,10
6,085565;-27,16;-14,22;-1,64;30,71
6,105237;-26,94;-14,35;-1,77;30,58
6,125347;-27,13;-14,47;-1,76;30,79
6,144703;-27,31;-14,82;-1,79;31,13
6,168443;-27,37;-14,84;-2,11;31,21
6,185326;-27,37;-14,88;-2,02;31,22
6,207742;-27,41;-14,71;-2,11;31,18
6,226026;-27,45;-14,64;-1,91;31,16
6,246541;-27,48;-14,84;-1,77;31,28
6,267761;-27,46;-14,79;-1,40;31,22
6,287269;-27,28;-14,99;-0,99;31,14
6,306452;-27,20;-14,67;-1,16;30,93
6,326301;-27,26;-14,73;-1,16;31,00
6,346359;-27,41;-14,94;-1,27;31,24
6,367513;-27,45;-14,99;-1,12;31,29
6,386836;-27,46;-15,14;-1,40;31,39
6,407718;-27,20;-15,20;-1,47;31,19
6,427401;-27,18;-15,12;-1,68;31,15
6,447137;-27,30;-14,88;-1,74;31,14
6,468087;-27,30;-15,09;-1,64;31,23
6,488518;-27,28;-15,07;-1,27;31,19
6,510024;-27,26;-14,82;-1,21;31,05
6,527730;-26,98;-14,92;-1,12;30,85
6,547670;-27,00;-15,09;-1,06;30,94
6,568420;-27,15;-15,05;-1,14;31,06
6,588077;-27,30;-15,07;-1,16;31,20
6,608532;-27,26;-15,12;-1,14;31,19
6,628479;-27,24;-15,10;-1,12;31,17
6,648752;-27,20;-15,12;-1,29;31,15
6,668730;-27,20;-15,07;-1,10;31,12
6,690121;-27,43;-14,94;-1,10;31,25
6,709187;-27,11;-14,75;-1,01;30,88
6,729021;-27,26;-14,95;-0,85;31,10
6,748872;-27,45;-15,01;-0,82;31,29
6,769575;-27,33;-15,12;-0,74;31,25
6,790015;-27,31;-15,20;-0,63;31,26
6,810089;-27,28;-15,14;-0,63;31,20
6,830206;-27,37;-15,33;-0,63;31,38
6,851900;-27,39;-15,35;-0,61;31,40
6,871339;-27,67;-15,12;-0,39;31,54
6,890986;-27,52;-15,07;-0,54;31,38
6,910534;-27,30;-15,20;-0,35;31,24
6,930667;-27,30;-15,07;-0,67;31,18
6,951921;-27,30;-14,94;-0,71;31,12
6,970978;-27,16;-14,77;-0,65;30,93
6,991241;-27,16;-14,80;-0,71;30,94
7,011059;-27,11;-14,79;-0,82;30,89
