time;Bx;By;Bz;BT
7,341422;21,42;10,25;-19,60;30,79
7,361464;21,32;10,25;-19,60;30,72
7,381686;21,38;10,15;-19,51;30,67
7,402272;21,32;10,26;-19,55;30,70
7,423369;21,12;10,28;-19,40;30,46
7,442464;21,00;10,21;-19,44;30,38
7,464051;21,02;10,11;-19,49;30,40
7,484999;21,00;10,40;-19,68;30,60
7,502395;21,15;10,51;-19,72;30,77
7,522817;21,17;10,45;-19,87;30,86
7,542797;21,10;10,64;-19,59;30,69
7,562821;21,08;10,49;-19,51;30,58
7,583056;21,08;10,55;-19,55;30,62
7,603589;21,25;10,73;-19,75;30,93
7,623829;21,53;10,64;-19,68;31,05
7,642858;21,44;10,41;-19,60;30,86
7,664676;21,40;10,41;-19,45;30,74
7,684954;21,38;10,40;-19,30;30,62
7,704092;21,57;10,32;-19,44;30,81
7,723544;21,75;10,25;-19,64;31,05
7,744112;21,81;10,45;-19,55;31,10
7,764185;21,77;10,23;-19,42;30,91
7,784217;21,60;10,38;-19,53;30,92
7,804378;21,89;10,49;-19,64;31,22
7,825391;21,79;10,49;-19,47;31,05
7,844980;21,89;10,66;-19,57;31,23
7,865608;21,83;10,56;-19,74;31,27
7,885347;21,77;10,60;-19,57;31,13
7,905605;21,66;10,49;-19,87;31,21
7,925758;21,68;10,73;-19,68;31,19
7,945647;21,87;10,77;-19,68;31,33
7,965815;21,70;10,77;-19,59;31,15
7,986396;21,72;10,53;-19,79;31,21
8,006530;21,75;10,62;-19,74;31,23
8,026673;21,81;10,79;-19,74;31,33
8,045831;21,83;10,94;-19,68;31,36
8,066644;22,13;10,68;-19,45;31,34
8,086318;22,00;10,58;-19,53;31,26
8,108368;21,77;10,55;-19,34;30,97
8,127127;21,81;10,45;-19,51;31,07
8,146825;21,89;10,64;-19,53;31,20
8,167130;21,85;10,51;-19,45;31,08
8,188926;21,85;10,30;-19,23;30,87
8,207959;21,83;10,49;-19,25;30,94
8,227703;21,62;10,58;-19,29;30,85
8,247199;21,68;10,56;-19,53;31,03
8,267419;21,77;10,56;-19,66;31,18
8,287564;21,60;10,70;-19,53;31,03
8,307732;21,68;10,55;-19,59;31,06
8,327881;21,60;10,56;-19,57;31,00
8,347732;21,49;10,55;-19,55;30,91
8,368397;21,44;10,41;-19,29;30,66
8,388816;21,44;10,38;-19,34;30,68
8,409217;21,44;10,25;-19,31;30,61
8,429542;21,32;10,40;-19,42;30,66
8,449731;21,42;10,45;-19,55;30,82
8,472827;21,36;10,51;-19,42;30,72
8,490381;21,40;10,51;-19,68;30,91
8,510180;21,34;10,58;-19,94;31,07
8,530014;21,19;10,40;-20,28;31,12
8,551232;21,19;10,47;-20,00;30,96
8,572965;21,17;10,75;-19,76;30,89
8,590713;21,36;10,60;-19,61;30,87
8,610910;21,25;10,40;-19,49;30,65
8,630987;21,38;10,60;-19,49;30,81
8,651764;21,53;10,60;-19,36;30,83
8,670736;21,64;10,49;-19,31;30,84
8,690889;21,72;10,68;-19,23;30,91
8,711259;21,62;10,64;-19,51;31,01
8,731447;21,70;10,58;-19,53;31,05
8,753990;21,66;10,58;-19,62;31,09
8,773040;21,72;10,53;-19,70;31,15
8,791750;21,47;10,34;-19,81;30,99
8,811306;21,49;10,23;-19,74;30,92
8,831479;21,49;10,41;-19,51;30,84
8,851731;21,60;10,49;-19,44;30,90
8,872195;21,66;10,51;-19,40;30,92
8,892803;21,60;10,38;-19,36;30,81
8,912550;21,62;10,26;-19,42;30,82
8,932945;21,38;10,45;-19,17;30,56
8,962718;21,59;10,47;-19,12;30,68
8,978008;21,40;10,43;-19,30;30,65
8,992832;21,60;10,36;-19,59;30,95
9,012771;21,60;10,30;-19,51;30,88
9,033295;21,60;10,66;-19,31;30,87
9,060449;21,85;10,71;-19,68;31,30
9,076014;21,83;10,79;-19,57;31,24
9,093273;22,15;10,79;-19,61;31,49
9,112962;22,00;10,90;-19,75;31,51
9,133264;21,96;10,90;-19,79;31,51
9,154319;21,83;11,09;-19,66;31,40
9,175622;21,96;11,18;-19,74;31,57
9,195043;22,19;10,83;-19,94;31,74
9,215273;22,02;10,86;-19,59;31,41
9,235559;22,17;10,92;-19,53;31,50
9,255806;22,11;10,75;-19,62;31,46
9,276265;22,19;10,70;-19,36;31,33
9,296216;22,32;10,83;-19,04;31,27
9,315744;22,11;10,66;-19,06;31,08
9,335676;21,92;10,66;-19,21;31,04
9,355998;21,68;10,64;-19,25;30,88
9,376145;21,89;10,68;-19,40;31,13
9,396189;21,59;10,60;-19,57;31,00
9,416474;21,62;10,75;-19,55;31,07
9,436153;21,59;10,71;-19,81;31,20
9,456898;21,59;10,49;-20,09;31,30
9,478198;21,79;10,40;-20,17;31,46
9,497670;21,74;10,15;-20,22;31,38
9,517656;21,74;10,02;-20,30;31,38
9,536695;21,30;10,17;-20,28;31,12
9,556272;21,49;10,13;-20,22;31,20
9,577193;21,60;9,98;-20,15;31,18
9,598322;21,49;9,83;-19,91;30,90
9,617725;21,40;9,87;-19,98;30,90
9,637733;21,19;9,83;-20,06;30,79
9,658023;21,19;9,76;-20,02;30,74
9,677721;21,14;9,91;-19,74;30,57
9,697895;21,32;9,59;-19,70;30,57
9,718294;21,19;9,59;-19,64;30,44
9,737554;21,00;9,76;-19,83;30,49
9,758099;21,15;9,87;-20,17;30,85
9,778874;21,23;9,98;-20,19;30,95
9,798642;21,47;10,02;-20,07;31,06
9,819044;21,60;10,10;-20,02;31,13
9,839095;21,55;10,06;-20,24;31,23
9,861139;21,66;10,13;-20,30;31,37
9,879749;21,77;10,25;-20,45;31,58
9,899188;21,75;10,23;-20,28;31,45
9,919807;21,70;10,38;-19,98;31,27
9,938908;21,75;10,13;-19,74;31,07
9,960041;21,74;10,23;-20,02;31,27
9,980093;21,55;10,36;-19,89;31,10
10,000273;21,75;10,28;-19,77;31,14
10,020286;21,59;10,30;-19,72;31,00
10,040308;21,64;10,26;-19,59;30,94
10,060546;21,85;10,38;-19,57;31,11
10,080644;21,90;10,13;-19,74;31,18
10,100662;21,66;10,56;-19,98;31,30
10,120549;21,59;10,47;-19,74;31,07
10,141192;21,83;10,41;-19,90;31,32
10,162139;21,75;10,45;-20,09;31,40
10,181429;21,53;10,41;-20,00;31,18
10,200766;21,32;10,43;-20,07;31,09
10,221263;21,32;10,34;-20,07;31,06
10,241192;21,32;10,56;-19,85;30,99
10,261778;21,30;10,53;-19,89;30,99
10,281668;21,40;10,66;-19,66;30,95
10,302297;21,32;10,70;-19,34;30,71
10,322888;21,19;10,70;-19,34;30,62
10,343182;21,49;11,07;-19,42;31,01
10,365120;21,51;11,22;-19,17;30,92
10,383676;21,34;11,16;-19,15;30,77
10,403089;21,08;11,03;-19,32;30,65
10,423782;21,21;10,64;-19,04;30,43
10,445098;21,19;10,66;-19,42;30,66
10,464051;21,32;10,70;-19,51;30,82
10,483578;21,38;10,77;-19,31;30,75
10,503875;21,19;10,41;-19,38;30,55
10,523251;21,23;10,47;-19,47;30,65
10,545469;21,45;10,60;-19,79;31,06
10,564349;21,70;10,71;-19,81;31,27
10,584558;21,68;10,96;-19,89;31,39
10,604342;21,53;10,88;-19,77;31,19
10,624171;21,34;10,81;-19,81;31,06
10,644407;21,38;10,73;-19,85;31,08
10,665536;21,45;10,71;-19,79;31,09
10,685410;21,38;10,36;-19,96;31,03
10,706410;21,14;10,15;-19,79;30,68
10,726320;20,91;9,89;-19,85;30,48
10,745920;21,00;9,95;-19,94;30,62
10,765843;21,14;9,81;-19,94;30,67
10,786090;21,00;9,89;-20,04;30,67
10,805325;20,91;9,80;-20,00;30,55
10,827069;21,17;9,70;-19,87;30,61
10,845748;21,21;9,74;-19,74;30,57
10,866139;21,21;9,74;-19,79;30,60
10,886335;21,38;9,89;-19,90;30,84
10,906662;21,25;9,80;-19,72;30,60
10,926850;21,17;9,91;-19,57;30,49
10,946983;21,38;9,89;-19,62;30,66
10,966819;21,47;9,98;-19,75;30,84
10,986661;21,12;10,11;-19,79;30,66
11,006725;21,08;10,25;-19,70;30,62
11,026699;20,99;10,47;-19,51;30,51
11,047392;20,85;10,25;-19,46;30,31
11,067521;20,99;10,41;-19,68;30,60
11,087670;21,08;10,28;-19,81;30,70
11,107338;20,95;10,38;-19,81;30,64
11,128175;21,14;10,58;-19,76;30,81
11,150187;21,27;10,68;-19,76;30,93
11,169112;21,32;10,75;-19,87;31,06
11,188656;21,60;10,75;-19,96;31,32
11,209111;21,77;10,98;-20,02;31,55
11,229014;21,68;10,85;-19,85;31,33
11,249737;21,79;11,00;-19,83;31,45
11,269373;22,04;10,85;-19,72;31,50
11,289158;22,05;10,73;-19,89;31,58
11,309034;22,13;10,53;-20,04;31,65
11,329484;22,09;10,34;-20,09;31,60
11,350143;22,05;10,13;-20,11;31,52
11,370446;21,94;10,25;-19,87;31,32
11,390820;22,15;10,32;-20,06;31,61
11,410615;22,13;10,30;-19,91;31,50
11,430199;22,05;10,45;-20,24;31,71
11,450195;22,07;10,23;-20,17;31,60
11,470250;21,92;10,56;-20,21;31,63
11,490732;22,19;10,75;-20,24;31,90
11,510643;22,35;10,83;-20,09;31,95
11,530768;22,37;10,66;-20,11;31,92
11,550575;22,20;10,64;-20,09;31,78
11,571606;22,02;10,55;-20,32;31,76
11,591071;22,00;10,34;-20,17;31,58
11,611529;21,68;10,64;-19,94;31,32
11,631191;21,68;10,19;-19,89;31,13
11,652751;21,40;9,98;-19,81;30,82
11,672085;21,27;9,95;-19,94;30,80
11,691108;21,25;9,89;-19,79;30,68
11,712070;21,17;9,96;-19,75;30,62
