time;Bx;By;Bz;BT
10,090037;7,65;14,58;-27,37;31,94
10,110926;7,32;14,60;-27,41;31,90
10,130377;7,09;14,73;-27,44;31,94
10,150021;7,00;14,99;-27,57;32,16
10,170687;6,98;15,10;-27,41;32,06
10,191906;6,92;15,37;-27,54;32,28
10,210825;6,89;15,46;-27,71;32,46
10,230915;6,96;15,44;-28,12;32,82
10,251546;6,81;15,38;-28,14;32,78
10,270994;7,04;15,12;-28,14;32,71
10,292021;7,11;15,10;-28,12;32,70
10,311509;6,94;15,06;-27,95;32,50
10,331257;7,19;14,95;-28,16;32,68
10,351915;7,17;14,84;-27,93;32,43
10,371754;7,11;14,88;-27,63;32,18
10,392193;7,22;14,93;-27,31;31,95
10,412672;7,45;14,84;-27,41;32,04
10,432298;7,62;15,10;-27,41;32,20
10,452859;7,47;15,12;-27,39;32,16
10,472632;7,73;15,12;-27,52;32,34
10,493205;7,67;15,20;-27,27;32,15
10,521083;7,71;15,27;-27,44;32,34
10,537707;7,84;15,14;-27,61;32,45
10,553312;7,65;14,97;-27,74;32,44
10,573326;7,52;15,10;-27,74;32,47
10,593559;7,19;14,95;-27,63;32,23
10,622051;7,28;14,75;-27,69;32,20
10,639157;7,05;14,61;-27,72;32,12
10,653525;7,07;14,50;-27,67;32,03
10,673669;7,05;14,41;-27,52;31,85
10,694149;7,17;14,39;-27,40;31,77
10,713801;7,15;14,46;-27,37;31,77
10,734488;7,34;14,58;-27,31;31,82
10,754447;7,45;14,63;-27,59;32,11
10,774206;7,39;14,75;-27,67;32,21
10,794427;7,50;14,90;-27,61;32,26
10,816749;7,30;14,95;-27,80;32,40
10,835551;7,13;14,76;-27,93;32,39
10,857261;6,96;14,99;-28,06;32,57
10,875440;6,94;14,82;-28,01;32,44
10,895360;6,68;14,65;-28,14;32,42
10,916785;6,79;14,63;-27,93;32,25
10,936128;7,07;14,78;-27,72;32,21
10,956232;7,04;14,78;-27,72;32,20
10,978190;7,37;14,86;-27,84;32,40
10,997461;7,62;15,06;-27,82;32,54
11,018298;7,54;14,63;-27,89;32,39
11,038154;7,54;14,82;-27,76;32,36
11,056949;7,58;14,99;-27,67;32,37
11,077392;7,64;15,08;-27,67;32,42
11,097985;7,45;15,06;-27,95;32,61
11,117641;7,58;15,03;-27,82;32,51
11,139122;7,47;14,88;-27,80;32,40
11,158017;7,24;14,75;-27,84;32,32
11,177790;7,24;15,06;-27,61;32,28
11,198804;7,30;14,99;-27,72;32,35
11,219019;7,62;14,76;-27,69;32,29
11,239653;7,62;14,50;-27,74;32,22
11,258480;7,56;14,33;-27,41;31,84
11,278733;7,56;14,50;-27,71;32,17
11,299808;7,47;14,45;-27,61;32,04
11,319606;7,79;14,31;-27,65;32,09
11,338651;7,90;14,24;-27,67;32,10
11,358177;7,79;14,39;-27,59;32,08
11,378470;7,54;14,46;-27,87;32,30
11,398572;7,41;14,63;-27,61;32,12
11,418755;7,28;14,63;-27,69;32,15
11,439680;7,39;14,62;-27,54;32,04
